file,top_folder,campaign,file_type,metric,mean,median,min,max,n
outputs/generated/mol2mol/scaffold/plain/mol2mol_scaffold_plain_generated_scored.xlsx,mol2mol,mol2mol/scaffold/plain,scored,pred_ic50_um,7.596715704871932,6.089430246544679,3.610977157306949,17.09135246610144,13
outputs/generated/mol2mol/scaffold/plain/mol2mol_scaffold_plain_generated_scored.xlsx,mol2mol,mol2mol/scaffold/plain,scored,pred_pic50,5.181461415039526,5.215423339938084,4.767223569501352,5.442375258869468,13
outputs/generated/mol2mol/scaffold/reinforcement_learning/mol2mol_scaffold_rl_generated_scored.xlsx,mol2mol,mol2mol/scaffold/reinforcement_learning,scored,pred_ic50_um,12.241217544148231,13.69404795212805,3.610977157306949,23.37957142011549,13
outputs/generated/mol2mol/scaffold/reinforcement_learning/mol2mol_scaffold_rl_generated_scored.xlsx,mol2mol,mol2mol/scaffold/reinforcement_learning,scored,pred_pic50,4.9992257920863885,4.863468155707188,4.631163454319811,5.442375258869468,13
outputs/generated/mol2mol/scaffold_generic/curriculum_learning/mol2mol_scaffold_generic_cl_generated_optimal.xlsx,mol2mol,mol2mol/scaffold_generic/curriculum_learning,optimal,pred_ic50_um,4.028597666980577,4.028597666980577,4.028597666980577,4.028597666980577,1
outputs/generated/mol2mol/scaffold_generic/curriculum_learning/mol2mol_scaffold_generic_cl_generated_optimal.xlsx,mol2mol,mol2mol/scaffold_generic/curriculum_learning,optimal,pred_pic50,5.394846103109279,5.394846103109279,5.394846103109279,5.394846103109279,1
outputs/generated/mol2mol/scaffold_generic/curriculum_learning/mol2mol_scaffold_generic_cl_generated_scored.xlsx,mol2mol,mol2mol/scaffold_generic/curriculum_learning,scored,pred_ic50_um,11.17748760069512,7.357374680396813,3.610977157306949,38.99523990548873,11
outputs/generated/mol2mol/scaffold_generic/curriculum_learning/mol2mol_scaffold_generic_cl_generated_scored.xlsx,mol2mol,mol2mol/scaffold_generic/curriculum_learning,scored,pred_pic50,5.077018213089697,5.133277126588277,4.408988403459388,5.442375258869468,11
outputs/generated/mol2mol/scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_optimal.xlsx,mol2mol,mol2mol/scaffold_generic/plain,optimal,pred_ic50_um,4.028597666980577,4.028597666980577,4.028597666980577,4.028597666980577,1
outputs/generated/mol2mol/scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_optimal.xlsx,mol2mol,mol2mol/scaffold_generic/plain,optimal,pred_pic50,5.394846103109279,5.394846103109279,5.394846103109279,5.394846103109279,1
outputs/generated/mol2mol/scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.xlsx,mol2mol,mol2mol/scaffold_generic/plain,scored,pred_ic50_um,11.17748760069512,7.357374680396813,3.610977157306949,38.99523990548873,11
outputs/generated/mol2mol/scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.xlsx,mol2mol,mol2mol/scaffold_generic/plain,scored,pred_pic50,5.077018213089697,5.133277126588277,4.408988403459388,5.442375258869468,11
outputs/generated/mol2mol/scaffold_generic/reinforcement_learning/mol2mol_scaffold_generic_rl_generated_optimal.xlsx,mol2mol,mol2mol/scaffold_generic/reinforcement_learning,optimal,pred_ic50_um,3.3316186891312762,3.3316186891312762,2.634639711281976,4.028597666980577,2
outputs/generated/mol2mol/scaffold_generic/reinforcement_learning/mol2mol_scaffold_generic_rl_generated_optimal.xlsx,mol2mol,mol2mol/scaffold_generic/reinforcement_learning,optimal,pred_pic50,5.48706243477854,5.48706243477854,5.394846103109279,5.579278766447801,2
outputs/generated/mol2mol/scaffold_generic/reinforcement_learning/mol2mol_scaffold_generic_rl_generated_scored.xlsx,mol2mol,mol2mol/scaffold_generic/reinforcement_learning,scored,pred_ic50_um,10.410031553634209,7.822486185014824,2.634639711281976,28.01173952051305,13
outputs/generated/mol2mol/scaffold_generic/reinforcement_learning/mol2mol_scaffold_generic_rl_generated_scored.xlsx,mol2mol,mol2mol/scaffold_generic/reinforcement_learning,scored,pred_pic50,5.099678962130387,5.106655195171495,4.552659920783627,5.579278766447801,13
outputs/generated/mol2mol/similarity/curriculum_learning/mol2mol_similarity_cl_generated_scored.xlsx,mol2mol,mol2mol/similarity/curriculum_learning,scored,pred_ic50_um,13.597829860133986,7.50126304912038,3.410331364424373,47.63503387809968,11
outputs/generated/mol2mol/similarity/curriculum_learning/mol2mol_similarity_cl_generated_scored.xlsx,mol2mol,mol2mol/similarity/curriculum_learning,scored,pred_pic50,5.019222026358293,5.124865604730957,4.322073521575465,5.467203420787769,11
outputs/generated/mol2mol/similarity/plain/mol2mol_similarity_plain_generated_scored.xlsx,mol2mol,mol2mol/similarity/plain,scored,pred_ic50_um,13.597829860133986,7.50126304912038,3.410331364424373,47.63503387809968,11
outputs/generated/mol2mol/similarity/plain/mol2mol_similarity_plain_generated_scored.xlsx,mol2mol,mol2mol/similarity/plain,scored,pred_pic50,5.019222026358293,5.124865604730957,4.322073521575465,5.467203420787769,11
outputs/generated/mol2mol/similarity/reinforcement_learning/mol2mol_similarity_rl_generated_scored.xlsx,mol2mol,mol2mol/similarity/reinforcement_learning,scored,pred_ic50_um,14.305894345077645,9.908193972590668,4.984477127902903,47.63503387809968,13
outputs/generated/mol2mol/similarity/reinforcement_learning/mol2mol_similarity_rl_generated_scored.xlsx,mol2mol,mol2mol/similarity/reinforcement_learning,scored,pred_pic50,4.926471907938427,5.004005499825284,4.322073521575465,5.302380392493043,13
outputs/generated/nitro_bioisostere_campaign/mol2mol_mmp/curriculum_learning/mol2mol_mmp_cl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_mmp/curriculum_learning,optimal,pred_ic50_um,4.4540348662193345,4.984477127902903,2.648043132252646,4.984477127902903,9
outputs/generated/nitro_bioisostere_campaign/mol2mol_mmp/curriculum_learning/mol2mol_mmp_cl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_mmp/curriculum_learning,optimal,pred_pic50,5.362702524969134,5.302380392493043,5.302380392493043,5.577074945234317,9
outputs/generated/nitro_bioisostere_campaign/mol2mol_mmp/curriculum_learning/mol2mol_mmp_cl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_mmp/curriculum_learning,scored,pred_ic50_um,7.19346954165356,4.984477127902903,0.5678641004229231,101.7998501643561,1481
outputs/generated/nitro_bioisostere_campaign/mol2mol_mmp/curriculum_learning/mol2mol_mmp_cl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_mmp/curriculum_learning,scored,pred_pic50,5.230397361473306,5.302380392493043,3.992252861221669,6.24575558594066,1481
outputs/generated/nitro_bioisostere_campaign/mol2mol_mmp/plain/mol2mol_mmp_plain_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_mmp/plain,optimal,pred_ic50_um,4.937514216399825,4.984477127902903,4.717099515728281,4.984477127902903,7
outputs/generated/nitro_bioisostere_campaign/mol2mol_mmp/plain/mol2mol_mmp_plain_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_mmp/plain,optimal,pred_pic50,5.306569571390496,5.302380392493043,5.302380392493043,5.326324961431687,7
outputs/generated/nitro_bioisostere_campaign/mol2mol_mmp/plain/mol2mol_mmp_plain_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_mmp/plain,scored,pred_ic50_um,8.109654668530068,4.984477127902903,1.390252001751472,101.7998501643561,699
outputs/generated/nitro_bioisostere_campaign/mol2mol_mmp/plain/mol2mol_mmp_plain_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_mmp/plain,scored,pred_pic50,5.194272910085707,5.302380392493043,3.992252861221669,5.8569064709326,699
outputs/generated/nitro_bioisostere_campaign/mol2mol_mmp/reinforcement_learning/mol2mol_mmp_rl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_mmp/reinforcement_learning,optimal,pred_ic50_um,4.854561409645609,4.984477127902903,1.390252001751472,4.984477127902903,64
outputs/generated/nitro_bioisostere_campaign/mol2mol_mmp/reinforcement_learning/mol2mol_mmp_rl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_mmp/reinforcement_learning,optimal,pred_pic50,5.318324484871384,5.302380392493043,5.302380392493043,5.8569064709326,64
outputs/generated/nitro_bioisostere_campaign/mol2mol_mmp/reinforcement_learning/mol2mol_mmp_rl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_mmp/reinforcement_learning,scored,pred_ic50_um,7.052801005699717,4.984477127902903,1.198516645802535,54.10365541297804,4257
outputs/generated/nitro_bioisostere_campaign/mol2mol_mmp/reinforcement_learning/mol2mol_mmp_rl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_mmp/reinforcement_learning,scored,pred_pic50,5.194550798435157,5.302380392493043,4.266773391602208,5.92135592981557,4257
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold/curriculum_learning/mol2mol_scaffold_cl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold/curriculum_learning,optimal,pred_ic50_um,4.121564724734831,4.028597666980578,2.634639711281976,4.984477127902903,33
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold/curriculum_learning/mol2mol_scaffold_cl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold/curriculum_learning,optimal,pred_pic50,5.390284050659314,5.394846103109279,5.302380392493043,5.579278766447801,33
